regcode;regname;ufcode;ufname;microcode;microname;pop;women15_49;propW25_34;child0_4;TFR;depRatio.youth;depRatio.elder;sexRatio;religPent;religCat;religNone;educNone.fem;educNone.mal;educPrim.fem;educPrim.mal;educSecd.fem;educSecd.mal;educTerc.fem;educTerc.mal;meanInc;pbf;qInfant.fem;qInfant.mal;qAdult.fem;qAdult.mal;q0_5.fem;q0_5.mal;e0.mal;e0.fem;e20.mal;e20.fem;e40.mal;e40.fem;e60.mal;e60.fem;brancos10;nulos10;pt10;uteis10;brancos14;nulos14;pt14;uteis14;brancos18;nulos18;pt18;novo18;mdb18;psl18;uteis18
2;Nordeste;26;PE;26004;Sertão do Moxotó;  212556;  56549,000;0,2974058; 18749,8349;2,293640;0,4573758;0,12369136;0,9501624;0,05002272;0,8579695;0,045716348;0,6543011;0,7442734;0,09452216;0,08777411;0,17386051;0,13385508;0,07571692;0,033686450; 399,1256;0,400423867;0,019122982;0,029862794;0,10990092;0,2251091;0,021216027;0,033176660;70,00020;77,50367;53,15094;59,53170;36,18061;40,61558;20,95404;23,31995;  3199; 11402;  77432;  95196;  3397;  7447;  68623; 104528;  2114;  9474;  74572;   406;  496;  14699; 106441
2;Nordeste;26;PE;26005;Petrolina;  443991; 127382,877;0,3161761; 41058,1051;2,153742;0,4478678;0,07795009;0,9662933;0,08567367;0,7788530;0,061521001;0,5351526;0,6204656;0,11480278;0,12649025;0,25071955;0,20055239;0,09715261;0,051662501; 579,6330;0,319015369;0,020150160;0,025309953;0,10111466;0,2040826;0,022878614;0,028126940;70,65175;77,38287;53,36818;59,52011;36,04787;40,44330;20,21542;22,93701;  5047; 17414; 155240; 204146;  6026; 12378; 135401; 233254;  5211; 21803; 136268;  1733; 1196;  56514; 235295
2;Nordeste;26;PE;26006;Itaparica;  134212;  35462,000;0,3097964; 13103,1710;2,498572;0,4884460;0,10385527;0,9808720;0,04622936;0,8574292;0,055576569;0,6021641;0,6962507;0,10683866;0,11253532;0,20073583;0,16706651;0,08713788;0,022624337; 367,2615;0,420291019;0,022695851;0,029499048;0,11061882;0,2204210;0,026312250;0,032858727;70,52522;77,52316;53,56206;60,00065;36,60368;41,11849;21,33845;23,89651;  1345;  6921;  56148;  66112;  1345;  4562;  52823;  73085;   963;  5380;  56931;   367;  302;   8864;  74265
2;Nordeste;26;PE;26007;Vale do Ipanema;  180017;  44950,000;0,2900111; 17525,7207;2,733295;0,5389700;0,13259354;0,9734378;0,03546403;0,8891662;0,028901007;0,7900969;0,8432277;0,06634395;0,06787336;0,09829270;0,07448801;0,04445076;0,013359501; 266,7038;0,442706825;0,022198637;0,027787491;0,11313258;0,2387463;0,026559641;0,032063358;69,56168;76,89278;52,78755;59,39695;36,42718;40,46079;21,33627;23,27378;  2738; 12529;  60246;  76341;  2475;  7756;  60145;  84014;  1981;  9627;  62448;   249;  663;  10270;  86110
2;Nordeste;26;PE;26008;Vale do Ipojuca;  852171; 239037,000;0,3043629; 66719,5639;1,906445;0,3983242;0,12324586;0,9312001;0,07339135;0,7888509;0,055586282;0,6477697;0,7069610;0,11231919;0,10818045;0,17307461;0,14357119;0,06476508;0,039392959; 469,3336;0,289374185;0,016054374;0,020309039;0,11356391;0,2438410;0,019129567;0,023500162;68,72778;76,16170;51,15937;57,97415;34,36162;38,96409;19,20023;21,66178; 27680; 42453; 261231; 400097; 27265; 32368; 219104; 439146; 18339; 53644; 213475;  3870; 2692; 126465; 437245
2;Nordeste;26;PE;26009;Alto Capibaribe;  273729;  78944,000;0,3196823; 22516,7516;1,893316;0,3991147;0,10700833;0,9477639;0,09191721;0,7935740;0,062685896;0,7001284;0,7649537;0,11614587;0,10505048;0,14572388;0,10958972;0,03696662;0,019969374; 450,1680;0,337957836;0,014422230;0,018760794;0,10061190;0,2242680;0,017258601;0,021530356;69,96086;77,90188;52,29828;59,57418;35,39254;40,43541;19,83197;22,95732;  8097; 11977;  74887; 126641;  7770;  8245;  67810; 146150;  5640; 14230;  66759;  1308;  697;  50859; 149767
2;Nordeste;26;PE;26010;Médio Capibaribe;  253176;  68273,000;0,3044249; 18275,3048;1,828111;0,3917213;0,14105912;0,9493521;0,06200346;0,8506539;0,040594982;0,7044576;0,7813180;0,09515023;0,09657213;0,15488371;0,10301117;0,04328419;0,017721983; 337,2336;0,380306558;0,015064042;0,018219097;0,10485260;0,2437788;0,017741698;0,020184921;69,79460;77,45856;51,94030;59,19983;35,11271;40,02289;20,22365;22,67215;  7666; 15430;  89094; 128678;  7365;  9915;  73282; 140215;  4593; 15347;  82110;   907;  752;  30043; 137503
2;Nordeste;26;PE;26011;Garanhuns;  442117; 117020,000;0,3058366; 37933,4175;2,208110;0,4516659;0,13567063;0,9406673;0,05432393;0,8566341;0,025914700;0,6931491;0,7556569;0,08847482;0,09330591;0,15685610;0,11630702;0,06086766;0,034559669; 390,1584;0,366286395;0,018237167;0,019129209;0,10816767;0,2427241;0,020898439;0,022797886;69,36927;76,62396;51,71673;58,57881;35,03360;39,52056;19,96737;22,13574;  8523; 24999; 161269; 207206;  8504; 16529; 151617; 223861;  6185; 23148; 147593;  1378; 1146;  41040; 226468
2;Nordeste;26;PE;26012;Brejo Pernambucano;  216390;  55962,000;0,2952182; 16773,4557;2,081624;0,4415076;0,15346242;0,9680406;0,07299439;0,8362663;0,041711447;0,7605730;0,8292240;0,08050856;0,07145029;0,11923682;0,08066916;0,03819652;0,017663779; 322,5396;0,400505859;0,016143225;0,020889236;0,10513598;0,2659236;0,018331270;0,024017868;68,36357;76,54352;50,69969;58,24395;34,20608;39,09667;19,68911;21,61425;  5926; 15223;  83979; 109158;  5761;  8906;  65891; 119382;  3782; 15646;  65817;   664;  700;  28240; 115595
2;Nordeste;26;PE;26013;Mata Setentrional Pernambucana;  535768; 150783,000;0,3132648; 42196,1335;1,880158;0,3964096;0,10910811;0,9492751;0,14314752;0,6919089;0,084108888;0,6211250;0,6902771;0,11316798;0,10959469;0,20704413;0,17040824;0,05749666;0,028868272; 372,8806;0,323129672;0,012874305;0,019136425;0,11632474;0,2561186;0,015306379;0,022455402;68,27807;76,67095;50,55774;58,18912;33,91952;39,15041;18,98973;21,98462; 14385; 26287; 166969; 276732; 17119; 17028; 115885; 296457;  9890; 33215; 152425;  1858; 1824;  89046; 289592
2;Nordeste;26;PE;26014;Vitória de Santo Antão;  215580;  61340,000;0,3159602; 15913,0685;1,734171;0,3771912;0,11517902;0,9413751;0,12348333;0,6938750;0,099766824;0,6540566;0,7265514;0,11079278;0,10461452;0,17831617;0,14376823;0,05587906;0,024493482; 398,5675;0,336232816;0,012986774;0,015078274;0,10767418;0,2736918;0,015192339;0,017984999;67,47526;77,50749;49,57157;59,03908;32,78362;40,00437;18,22551;22,63857;  7045; 11204;  68308; 110427;  7889;  7761;  45704; 120915;  4406; 15151;  55891;   719;  777;  39202; 117517
2;Nordeste;26;PE;26015;Mata Meridional Pernambucana;  559290; 153885,785;0,3059861; 47710,6827;2,111331;0,4540249;0,09754982;0,9793602;0,23194639;0,5378555;0,164652942;0,6564392;0,7195220;0,10134370;0,10370918;0,19508373;0,15467746;0,04539389;0,020726195; 320,4667;0,399636770;0,016585648;0,020702574;0,13555496;0,2557356;0,018720611;0,023346813;67,79375;74,52138;50,06501;56,26850;32,97140;37,34495;18,05172;20,48558; 11164; 27463; 186380; 257030; 13694; 14960; 116541; 274604;  8089; 29379; 155891;  1057; 1443;  63995; 262804
2;Nordeste;26;PE;26016;Itamaracá;  165830;  47073,000;0,3093918; 12468,0612;1,792387;0,3746558;0,08830653;0,9999759;0,24362097;0,5066743;0,160303302;0,5602685;0,6102116;0,12754962;0,13448071;0,26466882;0,23396106;0,04557809;0,019612529; 429,4993;0,299159456;0,012238461;0,019088861;0,11913624;0,2426590;0,014633573;0,022088183;68,65674;76,63179;51,15479;58,12797;34,73796;39,10949;19,27624;22,00302;  3134;  4986;  44636;  70763;  4604;  4320;  36862;  93534;  3036; 10973;  52060;   582;  585;  27579;  95042
2;Nordeste;26;PE;26017;Recife; 3259055; 980383,162;0,3125807;216427,8836;1,485067;0,3141314;0,10385204;0,8773196;0,14461602;0,5360513;0,141831089;0,4024871;0,3985119;0,14737951;0,15214199;0,30750710;0,32205828;0,13914832;0,124527907; 974,2113;0,188197949;0,015305486;0,018184093;0,10745978;0,2421308;0,017472833;0,020382330;68,01786;77,05386;50,35575;58,75446;33,69190;39,67297;18,07980;22,28743; 79115; 99141; 845877;1789284; 85642; 86380; 540088;1876571; 65701;197125; 598690; 28345;15790; 760272;1810026
2;Nordeste;26;PE;26018;Suape;  265662;  78105,000;0,3248832; 21538,6927;1,812531;0,3859467;0,07096789;0,9691357;0,24401673;0,4037252;0,211845911;0,5593185;0,5605311;0,12906016;0,13478589;0,26746985;0,27226303;0,03983829;0,028363262; 461,8871;0,220471095;0,014253086;0,020210228;0,13459158;0,3014628;0,016241643;0,023954435;65,03697;74,55109;47,58138;56,06999;31,70972;37,16224;17,10299;20,23552;  7731; 11216;  94901; 146411; 10487;  8318;  70583; 160661;  5904; 21688;  87733;   746;  982;  41781; 161238
2;Nordeste;26;PE;26019;Fernando de Noronha;    2630;    895,000;0,3452514;   212,7595;1,501700;0,2687100;0,01911696;0,9656203;0,17918077;0,4749302;0,124300259;0,2103131;0,2924634;0,33861363;0,34168809;0,32856601;0,26167781;0,11830322;0,085227342;1299,5681;0,009070672;0,005491911;0,032720311;0,04279253;0,1874108;0,006437525;0,036167694;69,98871;89,03238;53,21653;69,74848;35,31908;50,17921;19,09956;31,53596;    72;   127;    835;   1432;   101;   103;    562;   1437;    71;   165;    486;    31;   15;    763;   1744
2;Nordeste;27;AL;27001;Serrana do Sertão Alagoano;   89487;  21709,000;0,2814962;  9032,2973;2,961209;0,5852213;0,12619013;0,9924521;0,03273874;0,9270711;0,027328378;0,8056622;0,8877917;0,06171820;0,04868864;0,09798986;0,05657167;0,03287008;0,006771224; 255,5324;0,511213275;0,029069247;0,035313493;0,09964074;0,2275396;0,033810968;0,040509809;69,72354;77,59074;53,47464;60,79628;36,41788;42,00971;21,41337;24,40091;  1068;  5252;  33563;  39501;  1020;  4120;  33382;  40062;   715;  2599;  34370;   123; 1656;   3761;  43997
2;Nordeste;27;AL;27002;Alagoana do Sertão do São Francisco;   79632;  21782,000;0,3013038;  7665,9253;2,417338;0,5009201;0,09657237;0,9418650;0,05506027;0,8496647;0,051371271;0,7086051;0,7507672;0,11762343;0,09816347;0,13284222;0,12853234;0,03978556;0,022537013; 358,4631;0,418837179;0,018785202;0,024810366;0,09527983;0,2353139;0,024080860;0,028532570;69,83442;78,44835;52,75997;60,91790;36,17662;41,89239;21,00726;24,26616;  1043;  3727;  29090;  36200;   949;  3364;  31899;  39900;   602;  2304;  32181;   179; 1320;   5084;  43652
2;Nordeste;27;AL;27003;Santana do Ipanema;  171228;  43728,000;0,2858809; 17120,6308;2,765030;0,5630351;0,10984342;0,9730820;0,03771893;0,9079953;0,037325359;0,7301984;0,8066204;0,09570575;0,08050917;0,13610418;0,09614277;0,03688792;0,016015660; 283,9399;0,511549843;0,021616814;0,023560901;0,09866859;0,2198794;0,024910416;0,026834100;70,91502;77,99349;53,64886;60,26631;37,03116;41,13880;21,55656;23,64221;  1845;  8703;  53870;  76814;  1892;  7039;  57866;  78270;  1431;  5279;  60543;   429; 2698;  12131;  85126
2;Nordeste;27;AL;27004;Batalha;   92320;  24316,000;0,2890278;  8153,0863;2,354692;0,4989726;0,11124162;0,9642971;0,04039310;0,8870028;0,049030530;0,7493514;0,8160822;0,08407209;0,08072473;0,13367801;0,08800941;0,03246748;0,014493129; 307,2190;0,489020374;0,026139771;0,034300483;0,11718929;0,2312379;0,028620789;0,039011976;69,57475;77,66828;53,19894;60,24044;36,61193;41,35749;21,43792;24,42027;  1228;  4641;  29236;  44557;  1208;  4291;  28993;  44996;   800;  3083;  32797;   299; 1512;   9506;  49486
2;Nordeste;27;AL;27005;Palmeira dos Índios;  175127;  46929,000;0,3049713; 14438,9243;2,099153;0,4337856;0,13133230;0,9392835;0,04688426;0,8834877;0,036078389;0,7176747;0,7781444;0,08659480;0,08684621;0,13960262;0,10868647;0,05408035;0,024911721; 363,9013;0,439880706;0,019763223;0,022694112;0,11481142;0,2784559;0,022103079;0,025897048;68,16015;77,25674;50,73793;59,36574;34,56334;40,50359;20,41695;23,32037;  3158;  9923;  52461;  84117;  3511;  8549;  55469;  84707;  2364;  6902;  56105;   509; 2995;  19686;  90981
2;Nordeste;27;AL;27006;Arapiraca;  410798; 114527,000;0,3060850; 35148,9845;2,089608;0,4489951;0,09960743;0,9405732;0,06258156;0,8285755;0,051016507;0,6919598;0,7466191;0,10710547;0,10115767;0,14713058;0,12072003;0,05304665;0,031119904; 380,1108;0,395967384;0,017832835;0,022896872;0,10957339;0,2672698;0,020360416;0,025954567;67,93595;76,45427;50,75486;58,46164;34,99437;39,51655;20,15496;22,06365;  7157; 18154; 107569; 177451;  7892; 16721; 111604; 188030;  5753; 12648; 106855;  1283; 6070;  56563; 207453
2;Nordeste;27;AL;27007;Traipu;   37377;   9065,000;0,2918919;  3601,3699;2,775719;0,5563019;0,11590948;1,0063879;0,04144679;0,8832707;0,060084402;0,7752903;0,8534000;0,06485547;0,05074418;0,10350415;0,07564021;0,05456836;0,019255593; 242,5568;0,540227202;0,015227250;0,027536243;0,11744903;0,2133942;0,018083312;0,030340790;71,60315;77,50358;54,42483;59,30661;36,99912;40,53446;21,86808;23,43278;   671;  2111;  11682;  16605;   495;  1638;  13056;  17106;   373;  1054;  13710;    43;  672;   2497;  18725
2;Nordeste;27;AL;27008;Serrana dos Quilombos;  146573;  38566,000;0,3014832; 13494,2361;2,402547;0,5095327;0,10423061;0,9623392;0,07776699;0,8019916;0,076734990;0,7216826;0,7774427;0,09640495;0,08606864;0,14135872;0,11689555;0,03982953;0,018407920; 321,2996;0,414666354;0,014918526;0,024904673;0,14347445;0,2826899;0,018054310;0,029005635;66,92697;75,34738;50,07720;57,12087;34,04480;38,29919;19,62278;21,80349;  2951;  7954;  42049;  68218;  3558;  7315;  35157;  67174;  2251;  5598;  40651;   295; 2213;  20683;  73216
2;Nordeste;27;AL;27009;Mata Alagoana;  301464;  78270,000;0,3100933; 29450,9774;2,542985;0,5444560;0,08918879;0,9996020;0,15719723;0,6619760;0,149943786;0,7487595;0,8019413;0,08222958;0,08507645;0,13528470;0,10169451;0,03253605;0,010890795; 276,6492;0,471695749;0,017698775;0,021940520;0,13618523;0,2605536;0,020524756;0,026040726;68,41875;75,95811;51,13746;57,87215;34,63974;39,06708;19,94025;22,42378;  6596; 15924;  68303; 136352;  7604; 13697;  60288; 135082;  5225; 10808;  72515;   414; 5064;  46382; 145854
2;Nordeste;27;AL;27010;Litoral Norte Alagoano;   66858;  17612,000;0,3141040;  6713,9304;2,557177;0,5272563;0,08217680;1,0184766;0,23059187;0,5109331;0,216704821;0,7083640;0,7673604;0,09763910;0,09868806;0,14741371;0,11175719;0,04473954;0,021777087; 294,8600;0,458718461;0,016857197;0,023183722;0,11790567;0,2040004;0,018483652;0,027444954;71,55103;78,07800;54,28475;59,79795;36,93903;40,89871;21,32691;23,94220;  2264;  3166;  14252;  29710;  2133;  2844;  10971;  31543;  1464;  2997;  13799;   124; 1018;  14322;  33934
2;Nordeste;27;AL;27011;Maceió; 1140682; 346641,601;0,3158368; 89963,2297;1,735269;0,3758586;0,07906760;0,8937165;0,15103223;0,6385116;0,107996463;0,4667591;0,4767721;0,13467279;0,14316203;0,26108877;0,26498380;0,13428788;0,112697006; 832,9790;0,221690383;0,017641621;0,019743862;0,12138746;0,2890926;0,020622376;0,022761396;65,26092;75,55148;48,25335;57,51312;32,97216;38,51675;17,75516;21,39173; 21274; 34837; 176278; 505719; 28733; 40556; 173878; 429755; 19809; 44045; 129170;  7124;12726; 277885; 553632
2;Nordeste;27;AL;27012;São Miguel dos Campos;  284396;  78623,000;0,3170828; 27040,8752;2,294229;0,4924552;0,07883777;0,9706477;0,12573467;0,6832904;0,136605051;0,6937021;0,7268426;0,10603293;0,11802036;0,15830251;0,13669060;0,04066458;0,017360540; 326,5746;0,386259578;0,015557109;0,021276950;0,12120297;0,2636785;0,018391853;0,025463616;67,40533;76,08349;50,31343;57,87115;34,24281;38,78515;19,14758;21,75990;  5522; 12359;  59058; 122601;  6173; 11155;  54139; 122333;  4069; 10085;  58475;   706; 4310;  45072; 129544
2;Nordeste;27;AL;27013;Penedo;  124552;  33582,000;0,3025133; 10660,2409;2,175556;0,4560402;0,10862142;0,9721013;0,06040600;0,8244982;0,075632717;0,6751441;0,7371471;0,10865283;0,11029024;0,15110359;0,12594187;0,06262688;0,025743345; 340,4800;0,408920416;0,017883910;0,018343240;0,10737398;0,2566089;0,019986270;0,021653281;69,07108;77,06055;51,41294;58,92268;35,06246;39,85141;20,26983;22,47911;  3044;  5193;  32433;  56234;  3022;  4945;  37107;  56508;  1836;  3663;  36076;   169; 1641;  14783;  60146
2;Nordeste;28;SE;28001;Sergipana do Sertão do São Francisco;  156182;  41450,246;0,2965763; 14414,9663;2,409308;0,4909127;0,08890436;1,0164224;0,05225617;0,8572183;0,055818794;0,7342298;0,8075788;0,08846814;0,08069995;0,12294237;0,09143238;0,05321495;0,019683391; 301,3894;0,430196595;0,026951748;0,024727772;0,10233401;0,2064462;0,029587564;0,028571281;71,57451;77,88993;54,32610;60,58469;36,93376;41,60356;21,50642;24,21406;  2615;  6805;  47330;  79612;  2864;  6118;  61545;  87128;  2169;  7245;  63645;   265;  508;  13765;  91619
2;Nordeste;28;SE;28002;Carira;   68509;  18608,000;0,2996561;  5285,4200;1,956843;0,4001116;0,12456336;0,9810022;0,04351251;0,8770828;0,041142089;0,7238318;0,8043420;0,09723309;0,08299635;0,12801809;0,09145018;0,05061449;0,020975243; 377,6481;0,380619643;0,016129307;0,026831650;0,09769860;0,1916440;0,019860719;0,029786873;71,59069;78,47719;54,39757;60,47385;37,02018;41,42908;21,01291;23,87542;  1350;  3743;  20526;  38690;  1520;  3314;  25038;  41117;  1129;  3981;  23669;   181;  269;   8873;  41149
2;Nordeste;28;SE;28003;Nossa Senhora das Dores;   62947;  16944,000;0,2949717;  5054,1065;2,072502;0,4267907;0,11770911;0,9773513;0,06108781;0,7809757;0,113843577;0,7057483;0,7469695;0,10330980;0,10689690;0,12729421;0,12012226;0,06310673;0,025435896; 338,1366;0,372166275;0,016636871;0,025743616;0,11452618;0,2376219;0,019579272;0,027639068;69,94617;76,96675;52,46602;58,75255;35,38640;39,70104;20,59096;22,56610;  1865;  3484;  16880;  34900;  1780;  3004;  23726;  37270;  1168;  3875;  24075;   142;  203;   8274;  38874
2;Nordeste;28;SE;28004;Agreste de Itabaiana;  160288;  44848,000;0,3157108; 12667,0411;1,888936;0,4033161;0,10602701;0,9722899;0,03116890;0,8431264;0,079471941;0,6861330;0,7593248;0,10750488;0,09760982;0,14941320;0,11754790;0,05595977;0,025211669; 439,0876;0,309972317;0,016248285;0,022853855;0,10090589;0,2484676;0,020260003;0,025666131;69,07517;77,90200;51,62456;59,94481;35,19002;41,05869;20,22482;23,47179;  3426;  7386;  42091;  86271;  3809;  7291;  48232;  88909;  2829; 10167;  44734;   613;  675;  22828;  90723
2;Nordeste;28;SE;28005;Tobias Barreto;  108725;  29579,000;0,2856418;  8122,1445;1,940043;0,4127969;0,12802707;0,9585855;0,04935982;0,8446011;0,063249795;0,7352938;0,8005252;0,09373314;0,08791432;0,12041591;0,09327908;0,04956087;0,017589889; 371,2725;0,352295506;0,017849638;0,017081529;0,11378265;0,1975467;0,021270911;0,021258046;71,21123;76,54257;53,50697;58,55718;36,19945;39,56640;20,12067;22,33819;  2483;  5574;  36628;  59336;  2072;  5025;  39821;  63316;  1551;  6348;  39713;   450;  470;  11680;  66089
2;Nordeste;28;SE;28006;Agreste de Lagarto;  114247;  31490,000;0,2919022;  8705,6677;1,931510;0,4149790;0,11563008;0,9690290;0,03708340;0,8397739;0,052014181;0,6998810;0,7496341;0,10385989;0,09899014;0,14342067;0,12118237;0,05149534;0,029204512; 394,4503;0,353621062;0,013465951;0,017407158;0,08807021;0,2349976;0,016057602;0,020099222;69,79578;78,42839;52,00462;60,05528;35,13039;40,85424;19,91627;22,99423;  2854;  4800;  30027;  58176;  3279;  5868;  38272;  60717;  1867;  7143;  37234;   362;  507;  13475;  63747
2;Nordeste;28;SE;28007;Propriá;   91144;  24483,000;0,2931830;  8123,5395;2,312852;0,4485526;0,11028360;0,9891316;0,05845338;0,7838029;0,101096759;0,6130199;0,6647769;0,11534806;0,11914744;0,20011454;0,18503951;0,07095070;0,029225143; 363,5746;0,385010789;0,012731560;0,022561268;0,12286111;0,2543075;0,015017676;0,026507688;68,12224;76,45970;50,80965;58,01015;33,95050;39,11895;19,06478;22,07342;  2341;  3712;  27839;  51280;  2036;  3476;  34916;  52714;  1302;  4378;  33445;   226;  329;  11043;  52266
2;Nordeste;28;SE;28008;Cotinguiba;   46840;  12372,000;0,3111866;  4343,9547;2,368111;0,4813735;0,10492213;0,9926827;0,04659389;0,8069331;0,104373331;0,6437553;0,7170122;0,10411403;0,10788107;0,18992086;0,15439261;0,05859849;0,019281547; 352,2462;0,338267169;0,025680545;0,028390393;0,14526811;0,2455005;0,028270643;0,033174945;69,15531;76,03730;52,03307;58,54180;34,70393;39,95469;20,23850;23,70887;  1418;  2170;  11767;  24026;  1608;  2351;  15830;  25490;   941;  3210;  16095;   118;  210;   5830;  26366
2;Nordeste;28;SE;28009;Japaratuba;   54701;  14567,000;0,3040434;  4955,1090;2,324740;0,4733696;0,10368245;1,0094409;0,06363943;0,7924850;0,090593990;0,6795427;0,7359053;0,11157291;0,10861864;0,14340906;0,13285450;0,06430440;0,022277538; 302,1645;0,419695142;0,009363827;0,020939396;0,09261955;0,2309857;0,011223773;0,023762408;69,21959;77,83959;51,63974;58,89357;34,37980;39,48167;19,08050;21,80855;  1398;  2438;  18027;  30866;  1420;  2194;  21966;  32284;   886;  2913;  22129;    83;  234;   5792;  33103
2;Nordeste;28;SE;28010;Baixo Cotinguiba;   89663;  25855,000;0,3228389;  8405,7759;2,145211;0,4496038;0,07515767;0,9567675;0,06659432;0,7308844;0,134429262;0,5656491;0,5766690;0,13534907;0,14950793;0,23858940;0,25087434;0,05539046;0,019143006; 380,6337;0,328306153;0,014263380;0,022657007;0,12042368;0,2609598;0,016787589;0,025404963;67,03955;77,05376;49,59660;58,72665;32,73480;39,69662;17,70036;22,74304;  2414;  3731;  26973;  49458;  3107;  4471;  30226;  50421;  1604;  5554;  32744;   182;  411;  11658;  52999
2;Nordeste;28;SE;28011;Aracaju;  835816; 261775,000;0,3235068; 64149,2032;1,614908;0,3447721;0,07486143;0,8934110;0,07797995;0,7066489;0,089365900;0,3800469;0,4028603;0,14396620;0,14190729;0,31246931;0,32489608;0,16098405;0,127675894; 996,0325;0,176446057;0,018926931;0,022135796;0,09648269;0,2224335;0,021299176;0,024860006;68,92684;77,57836;51,42104;59,55361;34,18256;40,41149;18,45086;22,77534; 14430; 22810; 145383; 408014; 18678; 28273; 169006; 327579; 12418; 38458; 138553;  6032; 3812; 165225; 430026
